id_str,user.screen_name,in_reply_to_screen_name,created_at,favorite_count,quote_count,reply_count,retweet_count,truncated,lang,text,from
920772633062531073,TheDemocrats,,2017-10-18 22:04:37,1410,0,0,809,False,en,Economists aren’t buying it. Workers aren’t buying it. Families aren’t buying it. This plan was made for the 1%. https://t.co/kC9yUy889c,regular
920759164900708353,TheDemocrats,,2017-10-18 21:11:06,383,0,0,218,False,en,Americans don't want tax reform that's made to benefit the wealthy. Democrats want a plan that works for families. https://t.co/m5r0QspLjr https://t.co/c05mNOBgaR,regular
920741862469767169,TheDemocrats,,2017-10-18 20:02:21,135,0,0,173,False,en,Open enrollment for 2018 starts in just 2 weeks. Mark your calendars 🗓 and get your questions answered here: https://t.co/VsM17bYcz9,regular
920727443907973120,TheDemocrats,,2017-10-18 19:05:03,153,0,0,113,False,en,Just 20 days until Election Day — what are you doing to help elect Democrats in Virginia? Find your event here: https://t.co/NrQtFNrngF https://t.co/2KeEtFi7UM,regular
920430712037216258,TheDemocrats,,2017-10-17 23:25:57,506,0,0,378,False,en,"We should be working to improve the ACA, not blowing up marketplaces. https://t.co/Gm3QwPKy45 https://t.co/s3qWYkQPzd",regular
920405939529900033,TheDemocrats,,2017-10-17 21:47:30,362,0,0,223,False,en,"The bottom line: Puerto Rico desperately needs help, yet Trump is dragging his feet. https://t.co/wodGqunQyA",regular
920370573368348674,TheDemocrats,,2017-10-17 19:26:59,645,0,0,404,False,en,This is unacceptable. They're our fellow citizens — we should be giving them all of the help they need to recover. https://t.co/ryIIXHSxsC,regular
920357278443749376,TheDemocrats,,2017-10-17 18:34:09,646,0,0,480,False,en,"One of the biggest beneficiaries of Donald Trump's tax plan? Donald Trump. 

Call your GOP Senator and say no: https://t.co/UEf4XZ6Djx https://t.co/F1OaorukYW",regular
920320455340421127,TheDemocrats,,2017-10-17 16:07:49,122,0,0,162,False,en,New Jersey: Today is your last chance to register to vote in November's elections. Not registered yet? Start here: https://t.co/ZKn8fJEh9z https://t.co/HVVNOB1aR4,regular
920083689106755585,TheDemocrats,,2017-10-17 00:27:00,1095,0,0,1379,False,en,Don't think Trump is trying to sabotage the ACA? Think again. https://t.co/liMcUUUBmB,regular
920071585079484416,TheDemocrats,,2017-10-16 23:38:54,584,0,0,441,False,en,"While Trump tries to take insurance from millions of Americans, Democrats are working together to get them coverage. https://t.co/VsM17bYcz9",regular
920049115555299329,TheDemocrats,,2017-10-16 22:09:37,371,0,0,551,False,en,Trump cut funding for groups that help Americans enroll in the ACA — making it harder for people to get the insurance they need. https://t.co/i4Payipr4Z,regular
920034148269600770,TheDemocrats,,2017-10-16 21:10:09,142,0,0,135,False,en,"More than 35% of Puerto Rico residents remain without safe drinking water, 26 days after Maria made landfall. https://t.co/saG4A1NWH2",regular
920024339868725248,TheDemocrats,,2017-10-16 20:31:10,121,0,0,122,False,en,Hey New Jersey: have you registered to vote yet? Register by tomorrow so you can vote for Democrats this November: https://t.co/6hLE85bptg https://t.co/QN9K8vSGig,regular
919982806654218242,TheDemocrats,,2017-10-16 17:46:08,760,0,0,425,False,en,Trump doesn't care about access to health care. He's focused on sabotaging the ACA — no matter who it hurts. https://t.co/Zc0x29Ba11,regular
919957746941820932,TheDemocrats,,2017-10-16 16:06:33,192,0,0,261,False,en,Today is the last day to register to vote in Virginia — make sure you and your friends are all registered: https://t.co/6hLE85bptg ☑️ https://t.co/Q9ujzG3FWk,regular
919664794906648576,TheDemocrats,,2017-10-15 20:42:28,2318,0,0,956,False,en,"Democrats are prepared to fight Trump on his ACA sabotage. Health care is for everyone, no matter your income. https://t.co/wlcmSEoIJs",regular
919601141851320320,TheDemocrats,,2017-10-15 16:29:32,542,0,0,308,False,en,New Jersey: Election Day is in 23 days and we need your help. Ready to elect Democrats? Head to https://t.co/WbG87H3gOJ.,regular
919561439949533185,TheDemocrats,,2017-10-15 13:51:46,361,0,0,432,False,en,Hey Virginia: Voter registration closes *tomorrow*. Make sure you &amp; your friends are ready for Election Day: Visit https://t.co/ZKn8fJEh9z. https://t.co/zUMlqQs0KQ,regular
919278102949310465,TheDemocrats,,2017-10-14 19:05:53,447,0,0,373,False,en,Trump’s temper tantrum of an executive order jacks up the cost of health care &amp; could mean more Americans uninsured. https://t.co/0rjNhCtweJ,regular
919261665648103427,TheDemocrats,,2017-10-14 18:00:34,511,0,0,334,False,en,Trump claims undermining the ACA is a good deal for small business owners. Women entrepreneurs disagree. https://t.co/T61SJ4Cy86,regular
919231454395228160,TheDemocrats,,2017-10-14 16:00:31,313,0,0,191,False,en,Election Day in Virginia is 24 days away. What are you doing to help elect Democrats up and down the ballot? Visit https://t.co/ShEoFv5viI,regular
918979608959180800,TheDemocrats,,2017-10-13 23:19:47,699,0,0,346,False,en,Trump’s decision to limit birth control access is a baseless attack on women’s health. Period. https://t.co/K1f1S2hZy7,regular
918961955179778049,TheDemocrats,,2017-10-13 22:09:38,470,0,0,430,False,en,"What does Trump's executive order mean for health care? 
⬆️ Premium costs
⬆️ National deficit
⬇️ Quality of coverage https://t.co/lo0CuNSyYB",regular
918933887119654918,TheDemocrats,,2017-10-13 20:18:06,262,0,0,153,False,en,Take a look at Tennessee: This didn’t work there and it won’t work nationally. This is blatant sabotage by Trump. https://t.co/KrJKku9JNH,regular
918911291363856386,TheDemocrats,,2017-10-13 18:48:19,101,0,0,92,False,en,Do you have questions or concerns about voting? We can help. Call us: https://t.co/RIjn7X1R89,regular
918895683226292224,TheDemocrats,,2017-10-13 17:46:17,335,0,0,106,False,en,"Happy 242nd birthday to the U.S. Navy. We thank all who have served for their bravery, courage, &amp; commitment to keeping America safe at sea. https://t.co/jMZdmgj0EF",regular
918879581066670086,TheDemocrats,,2017-10-13 16:42:18,861,0,0,553,False,en,"By abandoning his responsibility to fund ACA subsidies, Trump is putting health care *and* jobs on the chopping block for rural Americans. https://t.co/W92Qu3aNC7",regular
918634068513869824,TheDemocrats,,2017-10-13 00:26:43,137,0,0,159,False,en,New Jersey: Voter registration closes in 5️⃣  days. Make sure you and your friends are ready for November 7. Visit https://t.co/ZKn8fJEh9z https://t.co/wWPk3krhpp,regular
918620139490369536,TheDemocrats,,2017-10-12 23:31:23,186,0,0,106,False,en,Fair districting leads to fair elections. https://t.co/X6w2djQuKc,regular
918596402099511296,TheDemocrats,,2017-10-12 21:57:03,305,0,0,216,False,en,The only “winners” under this tax plan are the wealthiest Americans and big corporations. https://t.co/nUawsGYbFz,regular
918559388062928896,TheDemocrats,,2017-10-12 19:29:58,131,0,0,93,False,en,All so the wealthiest can get a tax break. Call and say no: https://t.co/UEf4XYP2rZ https://t.co/we5e0jz6gL,regular
918531370326032384,TheDemocrats,,2017-10-12 17:38:38,426,0,0,345,False,en,"Winners under the GOP tax plan:

✅ Corporations
✅ The wealthiest Americans
❌ Everyone else

Call and say no: https://t.co/UEf4XYP2rZ https://t.co/KY0tt2XceN",regular
918284815438401536,TheDemocrats,,2017-10-12 01:18:55,636,0,0,228,False,en,We're celebrating the #DayoftheGirl by working to make sure girls and women everywhere have the opportunity to achieve their dreams. https://t.co/FHlcPXCf22,regular
918253346309451779,TheDemocrats,,2017-10-11 23:13:52,202,0,0,161,False,en,New Jersey: Make sure you and your friends are registered to vote. Every voice counts — start here: https://t.co/6hLE85bptg https://t.co/A7jJTbdkia,regular
918185879306465280,TheDemocrats,,2017-10-11 18:45:47,135,0,0,153,False,en,VA: Your deadline to register to vote is October 16 — do you have questions about registering or voting? Give us a call 👇 https://t.co/u8OeIrS5ve,regular
918171148378165248,TheDemocrats,,2017-10-11 17:47:15,367,0,0,296,False,en,"9 million children rely on CHIP. If the GOP fails to fund the program, it would put all of them at risk. https://t.co/27g7wUlUDd",regular
918152097639600128,TheDemocrats,,2017-10-11 16:31:33,463,0,0,162,False,en,"On #NationalComingOutDay, we fight to make the world a place where all can live honestly and openly. 🏳️‍🌈 https://t.co/uA5ni9L6Y1",regular
918101580536254464,HRC,,2017-10-11 13:10:48,453,0,0,232,False,en,Today @HRC celebrates #NationalComingOutDay. Everyone should be proud to live openly &amp; authentically. https://t.co/NQ7jrUVTQI https://t.co/z6iLEwmAEa,from_quoted_status
917913481348870144,TheDemocrats,,2017-10-11 00:43:22,649,0,0,215,False,en,Democrats are standing up for DREAMers in cities across America. 👏👏👏 https://t.co/xL2zMcqHKD,regular
917489689837424640,citiesforaction,,2017-10-09 20:39:22,15,0,0,11,False,en,CITIES FOR ACTION STATEMENT ON PRESIDENT'S LIST OF IMMIGRATION DEMANDS https://t.co/yD0e6tq4hh,from_quoted_status
917889094163845120,TheDemocrats,,2017-10-10 23:06:28,220,0,0,245,False,en,Calling all Virginians: The voter registration deadline is just 6 days away. Get yourself &amp; your friends registered: https://t.co/ZKn8fJEh9z https://t.co/IJyO54dRrN,regular
917871336642564096,TheDemocrats,,2017-10-10 21:55:54,468,0,0,318,False,en,The Trump administration has no issue putting our planet at risk to benefit corporate polluters. https://t.co/OzXMkglXs7,regular
917853879403974656,TheDemocrats,,2017-10-10 20:46:32,457,0,0,298,False,en,This number is growing by the day. https://t.co/FamoUe7HSU https://t.co/Es1jkQu0Vx,regular
917815582791208963,TheDemocrats,,2017-10-10 18:14:21,140,0,0,149,False,en,⏰ Attention New Jersey ⏰  Voter registration closes in just 1 week. Get yourself &amp; your friends registered: https://t.co/ZKn8fJEh9z https://t.co/rSVEiUR4QR,regular
917800232204808192,TheDemocrats,,2017-10-10 17:13:21,704,0,0,319,False,en,"Every day, Trump's administration finds a way to make Washington swampier and swampier. https://t.co/AHhR6CnF3A",regular
917486235987464193,TheDemocrats,,2017-10-09 20:25:39,740,0,0,573,False,en,The GOP tax plan helps the rich at the expense of the middle class. We should be investing in American families. https://t.co/ufzU7N2fDy,regular
917411381254803456,TheDemocrats,,2017-10-09 15:28:12,1660,0,0,558,False,en,"Democrats are guided by our values. 

We’re committed to doing what’s right for the American people. https://t.co/QVgtSdL03X",regular
917116117423882240,TheDemocrats,,2017-10-08 19:54:56,1014,0,0,459,False,en,Doug Jones dedicated his life to fighting for justice and will continue the fight for the people of Alabama. https://t.co/Mm14h62dbF,regular
915950821887676416,DougJones,,2017-10-05 14:44:28,8561,0,0,3330,False,en,"We have two choices in politics.

Help people.
Help ourselves.

Take a look at Roy Moore’s record and it becomes clear what he cares about.",from_quoted_status
917091604250361857,TheDemocrats,,2017-10-08 18:17:31,413,0,0,134,False,en,"Leaders @TeamPelosi and @ChuckSchumer are determined to pass the DREAM Act, and they won't falter on opposing Trump's border wall. https://t.co/LPdmTU3tJy",regular
917066130648428549,TheDemocrats,,2017-10-08 16:36:18,445,0,0,306,False,en,"Alabama needs your help to make sure @GDouglasJones wins in December. 

Sign up to be a volunteer here: https://t.co/CYt6Gfqybu",regular
917039105955057665,TheDemocrats,,2017-10-08 14:48:55,275,0,0,167,False,en,"Election Day in VA is just weeks away, and we need all hands on deck. 

Want to help elect @vademocrats? Visit https://t.co/NrQtFNrngF.",regular
916734895334068227,TheDemocrats,,2017-10-07 18:40:05,312,0,0,186,False,en,"NJ Election Day is just weeks away and Democrats are ready to win — but we need your help. 

Visit https://t.co/R91DsZunC9 to get involved. https://t.co/SpMWiYmdgQ",regular
916684345087266816,TheDemocrats,,2017-10-07 15:19:13,3186,0,0,1317,False,en,"It's on all of us to make sure that Americans have access to affordable health care, so Democrats are stepping up. https://t.co/oZhVrwjyJ2",regular
916409299135496192,TheDemocrats,,2017-10-06 21:06:17,601,0,0,232,False,en,Those of us at the DNC want the people of Las Vegas and everyone affected by this week's horrific gun tragedy to know this: We’re with you. https://t.co/QeVRyD7ABb,regular
916380838123724806,TheDemocrats,,2017-10-06 19:13:11,327,0,0,210,False,en,"Now on #DemocratsLive, Leaders @TeamPelosi and @ChuckSchumer discuss a better deal for the American people. Watch: https://t.co/bm3cU7zTHt",regular
916352169581957120,TheDemocrats,,2017-10-06 17:19:16,874,0,0,482,False,en,News flash: Birth control is not controversial. Trump is blatantly attacking women’s health and economic security. https://t.co/4HNNJ0Hx2y,regular
916336126302056449,TheDemocrats,,2017-10-06 16:15:31,90,0,0,56,False,en,TODAY: Join us at 3:00 p.m. EDT for #DemocratsLive with Democratic Leaders @TeamPelosi and @ChuckSchumer. 📽️ https://t.co/DHpJkPziGA,regular
916100126908862465,TheDemocrats,,2017-10-06 00:37:45,125,0,0,61,False,en,"Tomorrow on #DemocratsLive, we talk with Leaders @TeamPelosi and @ChuckSchumer about a better deal for the American people. Tune in: https://t.co/AqMdT2Dtpt",regular
916026099095752705,TheDemocrats,,2017-10-05 19:43:35,267,0,0,178,False,en,Call your GOP senator today and demand that they pass the #DreamActNow for DREAMers like Ximena: https://t.co/ObYgzVTjhB https://t.co/5c3p9ynJ8i,regular
915992359288098821,TheDemocrats,,2017-10-05 17:29:31,360,0,0,615,False,en,Donald Trump and Jeff Sessions believe employers should be able to fire workers for being transgender. https://t.co/M5MzjejMhb,regular
915985802945028096,TheDemocrats,,2017-10-05 17:03:28,146,0,0,151,False,en,DREAMers: Make sure your DACA renewal is received before the deadline tonight. Visit https://t.co/ZfLuo24dWm for the resources you need.,regular
915970280647950336,TheDemocrats,,2017-10-05 16:01:47,353,0,0,176,False,en,"America's nearly 800,000 DREAMers deserve better. Call and tell your GOP Senator to pass the #DreamActNow: https://t.co/ObYgzVTjhB https://t.co/22XjJMV6aG",regular
915703476147097602,TheDemocrats,,2017-10-04 22:21:36,1787,0,0,752,False,en,"Women, not male Republican politicians, deserve to make their own health decisions. Full stop. https://t.co/whfEJkTda4",regular
915651279476740097,TheDemocrats,,2017-10-04 18:54:11,735,0,0,347,False,en,"The wealthy should not get a tax cut at the expense of working families. 

Join us and say no: https://t.co/eLgk5RlM34 https://t.co/6rBVsEEkaO",regular
915633363498782720,TheDemocrats,,2017-10-04 17:43:00,409,0,0,170,False,en,"We need to pass the #DreamActNow to protect the nearly 800,000 DACA recipients. Follow today’s efforts here: https://t.co/oHQqyuaf8L",regular
915581734414049282,FWD_us,,2017-10-04 14:17:50,16,0,0,9,False,en,Dreamers from #Georgia are ready to meet with Members of Congress! Follow along with us today as 100+ Dreamers take on DC! #DreamActNow https://t.co/EMfkQYBOdR,from_quoted_status
915284783655276545,TheDemocrats,,2017-10-03 18:37:52,112,0,0,78,False,en,Here’s what you can do to help the victims in Las Vegas: https://t.co/bFp7V0I41W,regular
914581672867266561,TheDemocrats,,2017-10-01 20:03:57,600,0,0,504,False,en,This is who Republicans nominated for Senate in Alabama. Help @GDouglasJones send him packing: https://t.co/jEuHNc8DYi https://t.co/sMgxy1CsO5,regular
914536874986926080,TheDemocrats,,2017-10-01 17:05:56,675,0,0,701,False,en,"Instead of repealing the ACA, looks like the Trump administration is settling for sabotaging it instead. https://t.co/zS2D3ziMHH",regular
914491532954103808,TheDemocrats,,2017-10-01 14:05:46,1607,0,0,398,False,en,We agree. https://t.co/FMKuY4wlrI,regular
914258566445400064,TheDemocrats,,2017-09-30 22:40:03,626,0,0,308,False,en,The NV GOP lost in November. Now they're trying to pull a fast one on the voters — but Democrats are fighting back. https://t.co/5sFySb3b1s,regular
914215859656196096,TheDemocrats,,2017-09-30 19:50:20,1937,0,0,1511,False,en,The reviews are in: Trump’s tax plan will benefit the 1% and further cripple the middle-class. https://t.co/YLZ4Wuav6C,regular
914141894136999936,TheDemocrats,,2017-09-30 14:56:26,1991,0,0,586,False,en,2 Democratic women flipped seats from 🔴  to 🔵  this week: https://t.co/SnJp1kaoBj,regular
913884116034179072,TheDemocrats,,2017-09-29 21:52:07,1018,0,0,803,False,en,Donald Trump is gaming the system: He is using Republican tax reform to benefit himself and his family. https://t.co/mjf6KDavaa,regular
913850232278065154,TheDemocrats,TheDemocrats,2017-09-29 19:37:28,98,0,0,52,False,en,@SenateDems .@TeamKCP: @SenateDems are holding the DOJ accountable for their involvement in this ‘nakedly partisan commission.’ https://t.co/NkVdqELreg,regular
913849951247007744,TheDemocrats,TheDemocrats,2017-09-29 19:36:21,184,0,0,101,False,en,@SenateDems Trump’s sham voting commission on ‘election integrity’ was created to perpetuate a false GOP myth about voter fraud.,regular
913849773140135937,TheDemocrats,,2017-09-29 19:35:39,528,0,0,313,False,en,.@SenateDems aren’t buying that Trump's DOJ is independent from his official voter fraud probe. Neither are we. https://t.co/YQGaObmj9D,regular
913816609818542081,TheDemocrats,,2017-09-29 17:23:52,519,0,0,692,False,en,CHIP provides health care to 8.9 million children. It expires tomorrow and Republicans have done nothing to save it. https://t.co/KLO9p6vOZM,regular
913801054478913536,TheDemocrats,,2017-09-29 16:22:03,282,0,0,211,False,en,The tragedy in Puerto Rico is dire. Do something today that will help these Americans get back on their feet. https://t.co/zarQ5rtQEu,regular
913571415986774016,TheDemocrats,,2017-09-29 01:09:33,960,0,0,701,False,en,"Sorry: If you’re not in the 1% or a big corporation, the GOP tax plan isn’t for you. https://t.co/zWwn7SPTby",regular
913548451639676928,TheDemocrats,,2017-09-28 23:38:18,708,0,0,497,False,en,The GOP tax plan is a sham. It will leave the middle class worse off while elevating the rich — including Trump. https://t.co/82itXJhpPc,regular
913515527015944192,TheDemocrats,,2017-09-28 21:27:28,1179,0,0,790,False,en,"Days ago, Roy Moore called Native Americans &amp; Asian Americans “reds and yellows.” This man is downright dangerous: https://t.co/k6NuI3nNgq",regular
913483114319663105,TheDemocrats,,2017-09-28 19:18:40,595,0,0,339,False,en,"While the GOP tries to cut taxes for the rich, Democrats have a plan to make high-speed internet accessible for all. https://t.co/m1ew785h0N",regular
913469127800451073,TheDemocrats,,2017-09-28 18:23:06,2023,0,0,1291,False,en,"The GOP tax plan is designed for rich people, by rich people. To say otherwise is a lie to American taxpayers. https://t.co/UGcUhq9IOy",regular
913434698520711168,TheDemocrats,,2017-09-28 16:06:17,694,0,0,552,False,en,"One recent offense? A $17,760 round-trip flight where he stayed for a few hours and had lunch with family. https://t.co/UNj8PiiCk9",regular
913209424797368320,TheDemocrats,,2017-09-28 01:11:08,4753,0,0,1772,False,en,"Meet Doug Jones, the Democrat who could win Jeff Sessions' seat in Alabama. https://t.co/kzy4KQxIwV",regular
912861584309047296,DougJones,,2017-09-27 02:08:56,34270,0,0,14103,False,en,"I stood up to the KKK, I will stand up for Alabama. I will not embarrass you.

It begins right now.

Donate:
https://t.co/6afPBKHSoN",from_quoted_status
913164725340471298,TheDemocrats,,2017-09-27 22:13:30,367,0,0,187,False,en,"Tonight on #DemocratsLive, we’re all about organizing and how Democrats can win up and down the ticket. Tune in: https://t.co/jsseBB8fW3",regular
913157962763563009,TheDemocrats,,2017-09-27 21:46:38,328,0,0,373,False,en,The GOP nominee in AL said 9/11 was a punishment for turning away from God and believes homosexuality is a crime. https://t.co/I68jBcuDVK,regular
913143678444752896,TheDemocrats,,2017-09-27 20:49:52,1550,0,0,567,False,en,Democrats have picked up 8 seats this year — and 2 just last night. This is what happens when we organize. 👊 https://t.co/CnCgZiwt5b,regular
913135786412867585,TheDemocrats,,2017-09-27 20:18:31,219,0,0,123,False,en,Seems like important government business to us. 🙄  https://t.co/lE8XwxooXk,regular
913097746780950528,TheDemocrats,,2017-09-27 17:47:22,1602,0,0,1642,False,en,"The GOP wants to raise taxes on lower-income Americans to cut taxes for the wealthy. No, we're not making this up. https://t.co/0unVWWFdVq",regular
912860889795235840,TheDemocrats,,2017-09-27 02:06:10,3186,0,0,943,False,en,Third flipped seat for Democrats in New Hampshire this year — congratulations to Kari Lerner and the @NHDems. 💪 🎉 https://t.co/XLya4DfZyW,regular
912853190458200064,NHDems,,2017-09-27 01:35:35,1432,0,0,787,False,en,"WOW. Our most unprecedented victory yet. Kari Lerner wins in a +23 Trump, +20 GOP district. 4th most GOP district in all of NH #nhpolitics https://t.co/ruaQSCagJb",from_quoted_status
912822360578969600,TheDemocrats,,2017-09-26 23:33:04,313,0,0,259,False,en,Happy #NationalVoterRegistrationDay 🗳 Get yourself and your friends registered to vote at https://t.co/ZKn8fJEh9z https://t.co/7KPsjLV8ap,regular
912775291214409730,TheDemocrats,,2017-09-26 20:26:02,513,0,0,319,False,en,Every single vote makes a difference — make sure your voice is heard come Election Day. Get registered: https://t.co/ZKn8fJEh9z https://t.co/gfd8wmIzSl,regular
912750465603051520,TheDemocrats,TheDemocrats,2017-09-26 18:47:23,234,0,0,126,False,en,This National Voter Registration Day let's recommit to dismantling barriers to the ballot box and get #VoteReady! -Rep. John Lewis,regular
912750323529322497,TheDemocrats,TheDemocrats,2017-09-26 18:46:49,203,0,0,88,False,en,"In order to ensure America’s government reflects our values, each and every one of us must play a role in shaping it. -Rep. John Lewis",regular
912750167702622210,TheDemocrats,TheDemocrats,2017-09-26 18:46:12,126,0,0,54,False,en,"And we too cannot stand by. We must stand up, speak up, and speak out for what's right. We all must register to vote. -Rep. John Lewis",regular
912750028166516736,TheDemocrats,TheDemocrats,2017-09-26 18:45:39,114,0,0,41,False,en,The courage of the young people in the Civil Rights Movement was not divine or innate. They made a choice to take action. -Rep. John Lewis,regular
912749856598437889,TheDemocrats,TheDemocrats,2017-09-26 18:44:58,148,0,0,55,False,en,"I gave a little blood on that bridge in Selma, Alabama for the right to vote. -Rep. John Lewis",regular
912749599198257153,TheDemocrats,TheDemocrats,2017-09-26 18:43:57,165,0,0,64,False,en,Never forget that those who marched from Selma to Montgomery were just ordinary people with an extraordinary vision. -Rep. John Lewis,regular
912749429144334336,TheDemocrats,TheDemocrats,2017-09-26 18:43:16,123,0,0,50,False,en,"Many were harassed, jailed, beaten, and some were even killed for trying to participate in the democratic process. -Rep. John Lewis",regular
912749263939080192,TheDemocrats,TheDemocrats,2017-09-26 18:42:37,102,0,0,53,False,en,"Before the passage of the Voting Rights Act in 1965, it was almost impossible for some citizens to register and vote. -Rep. John Lewis",regular
912749107151851521,TheDemocrats,TheDemocrats,2017-09-26 18:41:59,156,0,0,66,False,en,We’re too quiet. There's too much at stake. No one can afford to stay silent or stay on the side-lines. -Rep. John Lewis,regular
912748891594002432,TheDemocrats,TheDemocrats,2017-09-26 18:41:08,158,0,0,84,False,en,The right to vote – a right that many people bled for and died to secure – is under attack in America. -Rep. John Lewis,regular
912748698475560961,TheDemocrats,TheDemocrats,2017-09-26 18:40:22,207,0,0,88,False,en,"The Democratic Party believes our country is stronger when more people can participate in our elections, not fewer. -Rep. John Lewis",regular
912748538802696193,TheDemocrats,TheDemocrats,2017-09-26 18:39:44,170,0,0,85,False,en,"The right to vote is precious and almost sacred. It’s the most powerful, nonviolent tool or instrument in our democracy. -Rep. John Lewis",regular
912748407684501504,TheDemocrats,,2017-09-26 18:39:13,1192,0,0,490,False,en,Hello. Congressman John Lewis here for a Twitter takeover to discuss why every American must get #VoteReady this National Registration Day!,regular
912733137158922240,TheDemocrats,,2017-09-26 17:38:32,287,0,0,202,False,en,Happy #NationalVoterRegistrationDay 🗳 Join @MrMikeBlake by getting yourself and your friends registered to vote at https://t.co/ZKn8fJVS17. https://t.co/4Rxz7qzF9U,regular
912477389107662849,TheDemocrats,,2017-09-26 00:42:17,1334,0,0,446,False,en,"86% of Americans support DACA — we want to build bridges, not walls. https://t.co/muFgbOk1q3",regular
912421092077326336,TheDemocrats,,2017-09-25 20:58:34,493,0,0,427,False,en,"One of many price tags if the GOP gets their way on health care repeal? 580,000 jobs. https://t.co/MFmIY0hoaE",regular
912401846714675200,TheDemocrats,,2017-09-25 19:42:06,323,0,0,194,False,en,"Americans 👏 do 👏 not 👏 want 👏 this 👏 repeal 👏  bill.

Call and tell your GOP Senator to vote no: https://t.co/u5smUlhN0s https://t.co/tNisD2KTB4",regular
912391657471004672,TheDemocrats,,2017-09-25 19:01:37,771,0,0,1031,False,en,Disabled protesters were removed from #GrahamCassidy hearing in their wheelchairs after the GOP left the room so they didn't have to watch. https://t.co/ErqDJemvf0,regular
912369106023796738,TheDemocrats,,2017-09-25 17:32:00,317,0,0,173,False,en,Hey @BillCassidy: We fixed this for you. https://t.co/VTzfCN7mx0,regular
912351892860293121,TheDemocrats,,2017-09-25 16:23:36,1572,0,0,986,False,en,"87% of Americans believe insurers should have to cover preexisting conditions. Who doesn't? The Senate GOP. 

Call now: (202) 224-3121. https://t.co/6Zg3sFktlF",regular
912063987998773250,TheDemocrats,,2017-09-24 21:19:34,486,0,0,477,False,en,Betsy DeVos just made schools less safe. https://t.co/aMdAfA1CjT,regular
911974115879272448,TheDemocrats,,2017-09-24 15:22:27,867,0,0,315,False,en,Looks like @SpeakerRyan didn't proofread. https://t.co/axSbvuT9GH,regular
911706280003239936,TheDemocrats,,2017-09-23 21:38:10,1003,0,0,624,False,en,"Just when we thought she couldn't sink any lower, Betsy DeVos proves us wrong. https://t.co/XtllHWCL0Z",regular
911673344923242496,TheDemocrats,,2017-09-23 19:27:18,418,0,0,159,False,en,We support the @DemocraticAGs goal: 50% of Dem AGs will be women by 2022. Learn more about their 1881 Initiative. https://t.co/N7AiWEpOzC,regular
911629966739206145,TheDemocrats,,2017-09-23 16:34:55,498,0,0,195,False,en,It’s time for these senators to make the right decision. Keep holding them accountable — we can beat this. https://t.co/K1kdLFK8uq,regular
911379998287818753,TheDemocrats,,2017-09-23 00:01:38,734,0,0,547,False,en,Fact: The GOP’s health care repeal bill would remove protections for people with pre-existing conditions. https://t.co/ARqDdbMckH,regular
911323506536796163,TheDemocrats,,2017-09-22 20:17:10,398,0,0,441,False,en,"Do you have one of these conditions? If the GOP gets their way, you could lose your health care. https://t.co/KYRQ2fScPx",regular
911303028673777664,TheDemocrats,,2017-09-22 18:55:47,481,0,0,424,False,en,"The GOP health care repeal slashes ONE-THIRD of Arizona’s Medicaid budget, leaving 80,000 people without care. https://t.co/OJB56gkK7e",regular
911283156292075520,TheDemocrats,,2017-09-22 17:36:49,219,0,0,208,False,en,"Alaska could lose funding under the GOP health care repeal, but somehow Senator Murkowski is still undecided. https://t.co/BEKJh7qxOr",regular
911261120345837568,TheDemocrats,,2017-09-22 16:09:16,277,0,0,284,False,en,"Leading experts crunched some numbers on the GOP health care repeal efforts. 

SPOILER ALERT: It's bad. https://t.co/2ULhdvU9LV",regular
911029925389402112,TheDemocrats,,2017-09-22 00:50:34,586,0,0,357,False,en,"Luckily for Iowans, Sen. Joni Ernst is having a town hall tomorrow. Make your voice heard: https://t.co/6hci1XY9vG https://t.co/i8avf4fusa",regular
910868782578618369,iowademocrats,,2017-09-21 14:10:15,18,0,0,19,False,en,How does #GrahamCassidy impact Iowa? Spoiler alert: it's not great https://t.co/tGrRZcJhiH,from_quoted_status
911007288315531265,TheDemocrats,,2017-09-21 23:20:37,366,0,0,356,False,en,"If Republicans get their way, sicker Americans could be priced out of insurance coverage completely. https://t.co/bMubdZbEAH",regular
910973717911662592,TheDemocrats,,2017-09-21 21:07:14,3442,0,0,2242,False,en,"The Trump Administration has enough money for private jets, but not to fund Americans' health care. https://t.co/WRfcpQruFi",regular
910956303643807746,TheDemocrats,,2017-09-21 19:58:02,439,0,0,300,False,en,The Senate GOP can’t tell you what their health care repeal will actually do. It's dangerous and must be stopped. https://t.co/zTE4DIz6ml,regular
910919825437921281,TheDemocrats,,2017-09-21 17:33:05,819,0,0,914,False,en,"If you've never called, call now. 
If you've called before, call again. 
We need your voices to stop this bill. https://t.co/p1EhQYemZT",regular
910898531501854720,TheDemocrats,,2017-09-21 16:08:28,379,0,0,405,False,en,The phone number to Senator Lisa Murkowski's office is (907) 271-3735. https://t.co/DKwvJ8HLRt,regular
910680204724641792,TheDemocrats,,2017-09-21 01:40:55,9742,0,0,4183,False,en,This is a boldfaced lie. https://t.co/8eWnIivYIF,regular
910641701064204288,realDonaldTrump,,2017-09-20 23:07:55,73116,0,0,17194,False,en,I would not sign Graham-Cassidy if it did not include coverage of pre-existing conditions. It does! A great Bill. Repeal &amp; Replace.,from_quoted_status
